date,Solar Power（kW）,energy_consumption,EPS Load Power（kW）,Battery Power（kW）,Grid Power（kW）,Weather,Charge Power（kW）,Export Power（kW）,Discharge Power（kW）,Import Power（kW）,SOC（%）
2024/12/23 21:50:00,0.0,5.68,0.07,5.78,0.14,,,,5.78,0.14,73.0
2024/12/23 21:55:00,0.0,5.64,0.07,5.74,0.15,,,,5.74,0.15,72.5
2024/12/23 22:00:00,0.0,5.47,0.06,5.6,0.14,,,,5.6,0.14,72.0
2024/12/23 22:05:00,0.0,7.78,0.05,7.99,0.17,,,,7.99,0.17,71.5
2024/12/23 22:10:00,0.0,9.41,0.02,9.68,0.17,,,,9.68,0.17,71.0
2024/12/23 22:15:00,0.0,5.31,0.07,5.37,0.18,,,,5.37,0.18,70.0
2024/12/23 22:20:00,0.0,5.59,0.07,5.68,0.18,,,,5.68,0.18,69.5
2024/12/23 22:25:00,0.0,5.73,0.07,5.85,0.15,,,,5.85,0.15,69.0
2024/12/23 22:30:00,0.0,5.74,0.07,5.86,0.19,,,,5.86,0.19,68.0
2024/12/23 22:35:00,0.0,6.39,0.06,6.6,0.13,,,,6.6,0.13,68.0
2024/12/23 22:40:00,0.0,5.49,0.07,5.63,0.18,,,,5.63,0.18,67.5
2024/12/23 22:45:00,0.0,5.67,0.07,5.79,0.18,,,,5.79,0.18,67.0
2024/12/23 22:50:00,0.0,5.66,0.07,5.78,0.19,,,,5.78,0.19,66.5
2024/12/23 22:55:00,0.0,5.99,0.04,6.11,0.19,,,,6.11,0.19,66.0
2024/12/23 23:00:00,0.0,5.54,0.07,5.64,0.19,,,,5.64,0.19,65.5
2024/12/23 23:05:00,0.0,6.64,0.06,6.79,0.17,,,,6.79,0.17,65.0
2024/12/23 23:10:00,0.0,5.47,0.07,5.61,0.19,,,,5.61,0.19,64.0
2024/12/23 23:15:00,0.0,5.73,0.07,5.85,0.2,,,,5.85,0.2,64.0
2024/12/23 23:20:00,0.0,7.97,0.1,8.1,0.16,,,,8.1,0.16,63.0
2024/12/23 23:25:00,0.0,6.52,0.1,6.65,0.15,,,,6.65,0.15,62.5
2024/12/23 23:30:00,0.0,5.34,0.06,5.47,0.14,,,,5.47,0.14,62.0
2024/12/23 23:35:00,0.0,5.27,0.08,5.38,0.14,,,,5.38,0.14,61.5
2024/12/23 23:40:00,0.0,5.4,0.08,5.5,0.17,,,,5.5,0.17,61.0
2024/12/23 23:45:00,0.0,5.39,0.07,5.47,0.18,,,,5.47,0.18,60.5
2024/12/23 23:50:00,0.0,6.5,0.08,6.66,0.16,,,,6.66,0.16,60.0
2024/12/23 23:55:00,0.0,5.54,0.08,5.65,0.19,,,,5.65,0.19,59.0
2024/12/24 00:00:00,0.0,5.33,0.08,5.41,0.19,,,,5.41,0.19,59.0
2024/12/24 00:00:00,0.0,5.33,0.08,5.41,0.19,,,,5.41,0.19,59.0
2024/12/24 00:05:00,0.0,5.64,0.07,5.75,0.19,,,,5.75,0.19,58.5
2024/12/24 00:10:00,0.0,5.32,0.08,5.41,0.18,,,,5.41,0.18,58.0
2024/12/24 00:15:00,0.0,5.44,0.08,5.55,0.19,,,,5.55,0.19,57.5
2024/12/24 00:20:00,0.0,5.56,0.08,5.63,0.18,,,,5.63,0.18,56.5
2024/12/24 00:25:00,0.0,5.78,0.08,5.86,0.19,,,,5.86,0.19,56.5
2024/12/24 00:30:00,0.0,5.73,0.08,6.41,0.16,,,,6.41,0.16,56.0
2024/12/24 00:35:00,0.0,5.47,0.08,5.54,0.19,,,,5.54,0.19,55.0
2024/12/24 00:40:00,0.0,5.89,0.08,5.44,0.18,,,,5.44,0.18,55.0
2024/12/24 00:43:37,,,,,,Cloudy,,,,,
2024/12/24 00:45:00,0.0,5.37,0.08,5.48,0.18,,,,5.48,0.18,54.0
2024/12/24 00:50:00,0.0,5.63,0.08,5.72,0.18,,,,5.72,0.18,54.0
2024/12/24 00:55:00,0.0,5.67,0.08,5.77,0.18,,,,5.77,0.18,53.5
2024/12/24 01:00:00,0.0,5.54,0.08,5.59,0.2,,,,5.59,0.2,52.5
2024/12/24 01:05:00,0.0,5.65,0.08,5.74,0.21,,,,5.74,0.21,52.5
2024/12/24 01:10:00,0.0,5.47,0.08,5.59,0.19,,,,5.59,0.19,52.0
2024/12/24 01:15:00,0.0,5.46,0.08,5.58,0.19,,,,5.58,0.19,51.5
2024/12/24 01:20:00,0.0,5.44,0.08,5.52,0.19,,,,5.52,0.19,51.0
2024/12/24 01:25:00,0.0,5.37,0.08,5.38,0.18,,,,5.38,0.18,50.0
2024/12/24 01:30:00,0.0,5.59,0.08,5.72,0.18,,,,5.72,0.18,49.5
2024/12/24 01:35:00,0.0,5.16,0.06,5.29,0.15,,,,5.29,0.15,49.0
2024/12/24 01:40:00,0.0,5.79,0.05,6.36,0.1,,,,6.36,0.1,48.5
2024/12/24 01:45:00,0.0,5.42,0.07,5.55,0.18,,,,5.55,0.18,48.5
2024/12/24 01:50:00,0.0,5.49,0.07,5.57,0.2,,,,5.57,0.2,48.0
2024/12/24 01:55:00,0.0,5.2,0.07,5.35,0.17,,,,5.35,0.17,47.0
2024/12/24 02:00:00,0.0,5.58,0.07,5.68,0.19,,,,5.68,0.19,47.0
2024/12/24 02:05:00,0.0,5.47,0.07,5.57,0.18,,,,5.57,0.18,46.0
2024/12/24 02:10:00,0.0,5.49,0.07,5.59,0.19,,,,5.59,0.19,46.0
2024/12/24 02:15:00,0.0,5.44,0.07,5.52,0.18,,,,5.52,0.18,45.0
2024/12/24 02:20:00,0.0,5.24,0.07,5.29,0.16,,,,5.29,0.16,44.5
2024/12/24 02:25:00,0.0,5.43,0.09,5.61,0.26,,,,5.61,0.26,44.5
2024/12/24 02:30:00,0.0,5.43,0.07,5.52,0.17,,,,5.52,0.17,43.5
2024/12/24 02:35:00,0.0,5.27,0.07,5.35,0.18,,,,5.35,0.18,43.5
2024/12/24 02:40:00,0.0,5.55,0.07,5.65,0.19,,,,5.65,0.19,43.0
2024/12/24 02:45:00,0.0,5.41,0.07,5.5,0.17,,,,5.5,0.17,42.0
2024/12/24 02:50:00,0.0,5.81,0.06,5.85,0.18,,,,5.85,0.18,41.5
2024/12/24 02:55:00,0.0,5.6,0.07,5.71,0.18,,,,5.71,0.18,41.0
2024/12/24 03:00:00,0.0,5.39,0.07,5.53,0.17,,,,5.53,0.17,40.5
2024/12/24 03:05:00,0.0,5.56,0.07,5.7,0.18,,,,5.7,0.18,40.5
2024/12/24 03:10:00,0.0,5.23,0.07,5.31,0.17,,,,5.31,0.17,39.5
2024/12/24 03:15:00,0.0,7.05,0.05,7.03,0.16,,,,7.03,0.16,39.0
2024/12/24 03:20:00,0.0,5.99,0.08,6.14,0.17,,,,6.14,0.17,39.0
2024/12/24 03:25:00,0.0,5.38,0.07,5.46,0.2,,,,5.46,0.2,38.0
2024/12/24 03:30:00,0.0,6.51,0.07,6.66,0.17,,,,6.66,0.17,37.5
2024/12/24 03:35:00,0.0,5.87,0.07,5.98,0.17,,,,5.98,0.17,37.0
2024/12/24 03:40:00,0.0,5.74,0.07,5.82,0.21,,,,5.82,0.21,36.0
2024/12/24 03:43:37,,,,,,Heavy rain,,,,,
2024/12/24 03:45:00,0.0,5.87,0.07,5.95,0.17,,,,5.95,0.17,36.0
2024/12/24 03:50:00,0.0,6.9,0.05,7.06,0.19,,,,7.06,0.19,35.0
2024/12/24 03:55:00,0.0,6.86,0.04,7.01,0.19,,,,7.01,0.19,34.5
2024/12/24 04:00:00,0.0,5.85,0.07,5.92,0.21,,,,5.92,0.21,34.5
2024/12/24 04:05:00,0.0,5.36,0.06,5.96,0.22,,,,5.96,0.22,33.5
2024/12/24 04:10:00,0.0,5.4,0.07,5.46,0.19,,,,5.46,0.19,33.0
2024/12/24 04:15:00,0.0,5.57,0.07,5.68,0.18,,,,5.68,0.18,33.0
2024/12/24 04:20:00,0.0,6.13,0.07,6.24,0.16,,,,6.24,0.16,32.0
2024/12/24 04:25:00,0.0,5.4,0.07,5.48,0.19,,,,5.48,0.19,31.5
2024/12/24 04:30:00,0.0,5.53,0.07,5.63,0.18,,,,5.63,0.18,31.0
2024/12/24 04:35:00,0.0,5.18,0.07,5.32,0.18,,,,5.32,0.18,30.0
2024/12/24 04:40:00,0.0,7.38,0.06,7.3,0.17,,,,7.3,0.17,29.5
2024/12/24 04:45:00,0.0,8.98,0.11,8.91,0.17,,,,8.91,0.17,29.5
2024/12/24 04:50:00,0.0,6.91,0.08,6.83,0.16,,,,6.83,0.16,29.0
2024/12/24 04:55:00,0.0,5.51,0.07,5.63,0.14,,,,5.63,0.14,28.0
2024/12/24 05:00:00,0.0,5.63,0.07,5.76,0.15,,,,5.76,0.15,27.5
2024/12/24 05:05:00,0.0,6.01,0.07,6.06,0.18,,,,6.06,0.18,27.0
2024/12/24 05:10:00,0.0,5.82,0.06,5.93,0.19,,,,5.93,0.19,26.0
2024/12/24 05:15:00,0.0,5.46,0.07,5.6,0.18,,,,5.6,0.18,26.0
2024/12/24 05:20:00,0.0,5.32,0.07,5.44,0.17,,,,5.44,0.17,25.0
2024/12/24 05:25:00,0.0,5.53,0.07,5.65,0.19,,,,5.65,0.19,25.0
2024/12/24 05:30:00,0.0,6.22,0.07,5.8,0.21,,,,5.8,0.21,24.5
2024/12/24 05:35:00,0.0,6.06,0.08,5.64,0.21,,,,5.64,0.21,24.0
2024/12/24 05:40:00,0.0,6.16,0.06,6.28,0.18,,,,6.28,0.18,23.5
2024/12/24 05:45:00,0.0,5.22,0.08,5.16,0.19,,,,5.16,0.19,23.0
2024/12/24 05:50:00,0.0,5.25,0.08,5.32,0.18,,,,5.32,0.18,22.0
2024/12/24 05:55:00,0.0,5.61,0.07,5.72,0.17,,,,5.72,0.17,22.0
2024/12/24 06:00:00,0.0,5.48,0.07,5.58,0.16,,,,5.58,0.16,21.0
2024/12/24 06:05:00,0.0,5.57,0.07,5.68,0.17,,,,5.68,0.17,21.0
2024/12/24 06:10:00,0.0,9.3,0.02,6.88,2.66,,,,6.88,2.66,20.5
2024/12/24 06:15:00,0.0,5.22,0.06,0.26,5.18,,,,0.26,5.18,20.0
2024/12/24 06:20:00,0.0,5.2,0.06,0.26,5.15,,,,0.26,5.15,20.0
2024/12/24 06:25:00,0.0,6.34,0.07,0.25,6.28,,,,0.25,6.28,20.0
2024/12/24 06:30:00,0.0,5.33,0.06,0.26,5.27,,,,0.26,5.27,20.0
2024/12/24 06:35:00,0.0,5.41,0.05,0.26,5.39,,,,0.26,5.39,20.0
2024/12/24 06:40:00,0.0,5.21,0.05,0.26,5.14,,,,0.26,5.14,20.0
2024/12/24 06:43:37,,,,,,Heavy rain,,,,,
2024/12/24 06:45:00,0.0,5.73,0.05,0.26,5.71,,,,0.26,5.71,20.0
2024/12/24 06:50:00,0.0,5.79,0.05,0.26,5.74,,,,0.26,5.74,20.0
2024/12/24 06:55:00,0.0,5.53,0.05,0.26,5.47,,,,0.26,5.47,20.0
2024/12/24 07:00:00,0.0,5.21,0.05,0.26,5.15,,,,0.26,5.15,20.0
2024/12/24 07:05:00,0.0,5.46,0.05,0.26,5.4,,,,0.26,5.4,20.0
2024/12/24 07:10:00,0.02,5.11,0.05,0.26,5.03,,,,0.26,5.03,20.0
2024/12/24 07:15:00,0.05,5.45,0.06,0.26,5.37,,,,0.26,5.37,20.0
2024/12/24 07:25:00,0.11,4.94,0.05,0.26,4.86,,,,0.26,4.86,20.0
2024/12/24 07:30:00,0.11,4.94,0.05,0.26,4.86,,,,0.26,4.86,20.0
2024/12/24 07:35:00,0.18,3.19,0.02,0.26,3.12,,,,0.26,3.12,20.0
2024/12/24 07:40:00,0.22,2.44,0.05,0.26,2.37,,,,0.26,2.37,20.0
2024/12/24 07:45:00,0.21,2.36,0.05,0.26,2.31,,,,0.26,2.31,20.0
2024/12/24 07:50:00,0.28,2.27,0.05,0.26,2.17,,,,0.26,2.17,20.0
2024/12/24 07:55:00,0.27,2.24,0.04,0.26,2.2,,,,0.26,2.2,20.0
2024/12/24 08:00:00,0.38,4.08,0.0,0.25,3.99,,,,0.25,3.99,20.0
2024/12/24 08:05:00,0.28,1.79,0.0,0.26,1.7,,,,0.26,1.7,20.0
2024/12/24 08:15:00,0.33,1.39,0.0,0.27,1.36,,,,0.27,1.36,20.0
2024/12/24 08:20:00,0.3,1.19,0.0,0.28,1.15,,,,0.28,1.15,20.0
2024/12/24 08:25:00,0.43,1.49,0.0,0.25,1.23,,,,0.25,1.23,20.0
2024/12/24 08:30:00,0.27,1.7,0.05,0.26,1.47,,,,0.26,1.47,20.0
2024/12/24 08:35:00,0.24,1.17,0.04,0.26,0.96,,,,0.26,0.96,20.0
2024/12/24 08:40:00,0.23,1.17,0.04,0.26,0.96,,,,0.26,0.96,20.0
2024/12/24 08:45:00,0.21,1.14,0.04,0.26,0.9,,,,0.26,0.9,20.0
2024/12/24 08:50:00,0.25,2.69,0.02,0.26,2.42,,,,0.26,2.42,20.0
2024/12/24 08:55:00,0.3,4.22,0.03,0.26,3.91,,,,0.26,3.91,20.0
2024/12/24 09:00:00,0.44,1.67,0.04,0.26,1.25,,,,0.26,1.25,20.0
2024/12/24 09:05:00,0.43,1.08,0.05,0.26,0.67,,,,0.26,0.67,20.0
2024/12/24 09:10:00,0.95,0.99,0.04,0.26,0.13,,,,0.26,0.13,20.0
2024/12/24 09:15:00,1.24,1.06,0.04,0.18,0.06,,,0.0,0.18,0.0,20.0
2024/12/24 09:20:00,1.15,0.97,0.04,0.18,0.05,,,0.0,0.18,0.0,20.0
2024/12/24 09:25:00,1.12,2.12,0.04,0.26,1.15,,,,0.26,1.15,20.0
2024/12/24 09:30:00,1.09,1.07,0.05,0.26,0.1,,,,0.26,0.1,20.0
2024/12/24 09:35:00,1.09,1.32,0.05,0.26,0.36,,,,0.26,0.36,20.0
2024/12/24 09:40:00,1.13,1.59,0.05,0.25,0.6,,,,0.25,0.6,20.0
2024/12/24 09:43:37,,,,,,Heavy rain,,,,,
2024/12/24 09:45:00,1.24,1.04,0.04,0.13,0.06,,,0.0,0.13,0.0,20.0
2024/12/24 09:50:00,1.35,1.12,0.02,0.13,0.05,,,0.0,0.13,0.0,20.0
2024/12/24 09:55:00,1.73,1.66,0.06,0.18,0.07,,,0.0,0.18,0.0,19.5
2024/12/24 10:00:00,1.97,1.29,0.02,-0.29,0.05,,0.29,0.0,,0.0,19.5
2024/12/24 10:05:00,2.52,1.15,0.04,-0.88,0.05,,0.88,0.0,,0.0,19.5
2024/12/24 10:10:00,3.66,1.22,0.0,-2.02,0.06,,2.02,0.0,,0.0,20.0
2024/12/24 10:15:00,3.71,1.4,0.02,-2.34,0.03,,2.34,0.0,,0.0,20.0
2024/12/24 10:20:00,3.58,1.31,0.02,-1.76,0.05,,1.76,0.0,,0.0,20.0
2024/12/24 10:25:00,3.03,1.74,0.05,-1.03,0.1,,1.03,,,0.1,20.0
2024/12/24 10:30:00,3.18,1.08,0.04,-1.64,0.05,,1.64,0.0,,0.0,20.0
2024/12/24 10:35:00,3.64,1.16,0.0,-1.91,0.05,,1.91,0.0,,0.0,20.5
2024/12/24 10:40:00,4.03,1.1,0.0,-2.57,0.05,,2.57,0.0,,0.0,20.5
2024/12/24 10:45:00,3.68,0.98,0.0,-2.26,0.04,,2.26,0.0,,0.0,21.0
2024/12/24 10:50:00,3.51,1.62,0.02,-1.43,0.04,,1.43,0.0,,0.0,21.0
2024/12/24 10:55:00,3.35,1.14,0.05,-2.03,0.07,,2.03,,,0.07,21.0
2024/12/24 11:00:00,3.45,1.26,0.02,-1.68,0.06,,1.68,0.0,,0.0,21.0
2024/12/24 11:05:00,3.52,1.15,0.0,-1.87,0.05,,1.87,0.0,,0.0,21.5
2024/12/24 11:10:00,3.51,1.12,0.0,-1.9,0.05,,1.9,0.0,,0.0,21.5
2024/12/24 11:15:00,3.31,1.28,0.0,-1.58,0.03,,1.58,0.0,,0.0,22.0
2024/12/24 11:20:00,3.47,1.33,0.02,-1.63,0.03,,1.63,0.0,,0.0,22.0
2024/12/24 11:25:00,3.5,2.1,0.04,-0.97,0.03,,0.97,0.0,,0.0,22.0
2024/12/24 11:30:00,3.64,0.94,0.02,-2.21,0.02,,2.21,0.0,,0.0,22.0
2024/12/24 11:35:00,3.94,1.04,0.0,-2.38,0.05,,2.38,0.0,,0.0,22.5
2024/12/24 11:40:00,3.28,1.13,0.0,-1.71,0.06,,1.71,0.0,,0.0,22.5
2024/12/24 11:45:00,3.37,1.26,0.0,-1.6,0.05,,1.6,0.0,,0.0,23.0
2024/12/24 11:50:00,3.79,1.54,0.02,-1.75,0.05,,1.75,0.0,,0.0,23.0
2024/12/24 11:55:00,3.96,1.58,0.02,-1.87,0.06,,1.87,0.0,,0.0,23.0
2024/12/24 12:00:00,4.47,1.44,0.0,-2.38,0.05,,2.38,0.0,,0.0,23.5
2024/12/24 12:05:00,4.58,1.13,0.0,-2.95,0.05,,2.95,0.0,,0.0,23.5
2024/12/24 12:10:00,4.72,1.09,0.0,-3.13,0.04,,3.13,0.0,,0.0,24.0
2024/12/24 12:15:00,4.71,1.31,0.02,-2.96,0.05,,2.96,0.0,,0.0,24.0
2024/12/24 12:20:00,4.65,1.18,0.0,-2.98,0.05,,2.98,0.0,,0.0,24.0
2024/12/24 12:25:00,5.08,2.12,0.0,-2.87,0.07,,2.87,0.0,,0.0,24.5
2024/12/24 12:30:00,5.1,2.92,0.02,-1.62,-0.01,,1.62,0.0,,0.0,25.0
2024/12/24 12:35:00,5.14,1.64,0.0,-3.03,0.05,,3.03,0.0,,0.0,25.0
2024/12/24 12:40:00,5.08,1.28,0.0,-3.35,0.06,,3.35,0.0,,0.0,25.5
2024/12/24 12:43:37,,,,,,Heavy rain,,,,,
2024/12/24 12:45:00,4.95,1.27,0.0,-3.21,0.06,,3.21,0.0,,0.0,25.5
2024/12/24 12:50:00,4.72,1.25,0.0,-3.01,0.04,,3.01,0.0,,0.0,26.0
2024/12/24 12:55:00,4.73,2.75,0.03,-1.56,0.04,,1.56,0.0,,0.0,26.0
2024/12/24 13:00:00,4.54,3.23,0.06,-1.28,0.07,,1.28,0.0,,0.0,26.0
2024/12/24 13:05:00,4.89,1.19,0.0,-3.21,0.06,,3.21,0.0,,0.0,26.0
2024/12/24 13:10:00,5.44,1.38,0.0,-3.62,0.05,,3.62,0.0,,0.0,26.5
2024/12/24 13:15:00,5.08,1.07,0.0,-3.54,0.04,,3.54,0.0,,0.0,27.0
2024/12/24 13:20:00,5.33,0.81,0.0,-4.12,0.06,,4.12,0.0,,0.0,27.0
2024/12/24 13:25:00,4.55,1.07,0.03,-3.46,0.14,,3.46,,,0.14,27.5
2024/12/24 13:30:00,5.37,1.14,0.0,-3.78,0.05,,3.78,0.0,,0.0,27.5
2024/12/24 13:35:00,4.97,1.42,0.0,-3.13,0.05,,3.13,0.0,,0.0,28.0
2024/12/24 13:40:00,4.59,1.78,0.02,-2.94,0.06,,2.94,0.0,,0.0,28.5
2024/12/24 13:45:00,4.47,1.01,0.0,-2.95,0.04,,2.95,0.0,,0.0,28.5
2024/12/24 13:50:00,4.01,1.11,0.02,-2.45,0.05,,2.45,0.0,,0.0,28.5
2024/12/24 13:55:00,3.44,0.81,0.0,-2.18,0.04,,2.18,0.0,,0.0,29.0
2024/12/24 14:00:00,3.25,1.47,0.02,-0.5,0.04,,0.5,0.0,,0.0,29.0
2024/12/24 14:05:00,3.5,1.03,0.0,-1.76,0.02,,1.76,0.0,,0.0,29.0
2024/12/24 14:10:00,3.15,4.31,0.03,1.59,0.12,,,,1.59,0.12,29.0
2024/12/24 14:15:00,3.03,2.71,0.02,0.13,0.08,,,,0.13,0.08,29.0
2024/12/24 14:20:00,3.39,1.12,0.04,-1.79,0.06,,1.79,0.0,,0.0,29.0
2024/12/24 14:25:00,3.38,1.29,0.02,-1.63,0.05,,1.63,0.0,,0.0,29.5
2024/12/24 14:30:00,2.91,1.14,0.02,-1.31,0.06,,1.31,0.0,,0.0,29.5
2024/12/24 14:35:00,2.82,1.2,0.02,-1.15,0.05,,1.15,0.0,,0.0,29.5
2024/12/24 14:40:00,2.91,0.89,0.05,-1.55,0.05,,1.55,0.0,,0.0,29.5
2024/12/24 14:45:00,2.11,1.11,0.04,-0.5,0.04,,0.5,0.0,,0.0,30.0
2024/12/24 14:50:00,1.86,1.07,0.04,-0.32,0.05,,0.32,0.0,,0.0,30.0
2024/12/24 14:55:00,1.59,1.05,0.04,-0.11,0.06,,0.11,0.0,,0.0,30.0
2024/12/24 15:00:00,1.45,1.12,0.04,-0.05,0.06,,0.0,0.0,0.0,0.0,30.0
2024/12/24 15:05:00,1.38,1.43,0.05,0.44,0.08,,,0.0,0.44,0.0,30.0
2024/12/24 15:10:00,1.3,1.42,0.05,0.5,0.08,,,0.0,0.5,0.0,30.0
2024/12/24 15:15:00,1.3,1.25,0.04,0.39,0.06,,,0.0,0.39,0.0,30.0
2024/12/24 15:20:00,1.42,4.11,0.08,2.87,0.14,,,,2.87,0.14,29.5
2024/12/24 15:25:00,1.5,1.02,0.02,0.01,0.05,,0.0,0.0,0.0,0.0,29.5
2024/12/24 15:30:00,1.31,0.95,0.02,0.13,0.03,,,0.0,0.13,0.0,29.5
2024/12/24 15:35:00,0.26,1.65,0.0,1.85,0.18,,,,1.85,0.18,29.5
2024/12/24 15:40:00,0.35,0.96,0.0,1.07,0.09,,,0.0,1.07,0.0,29.0
2024/12/24 15:43:37,,,,,,Heavy rain,,,,,
2024/12/24 15:45:00,0.22,0.99,0.0,1.11,0.08,,,0.0,1.11,0.0,29.0
2024/12/24 15:50:00,0.3,1.14,0.0,1.18,0.09,,,,1.18,0.09,29.0
2024/12/24 15:55:00,0.29,1.07,0.0,1.18,0.08,,,0.0,1.18,0.0,29.0
2024/12/24 16:00:00,0.25,1.45,0.0,1.48,0.15,,,,1.48,0.15,29.0
2024/12/24 16:05:00,0.28,2.93,0.07,2.81,0.16,,,,2.81,0.16,28.5
2024/12/24 16:10:00,0.28,2.08,0.05,2.19,0.13,,,,2.19,0.13,28.5
2024/12/24 16:15:00,0.27,3.45,0.08,3.41,0.17,,,,3.41,0.17,28.0
2024/12/24 16:20:00,0.15,2.33,0.05,2.3,0.16,,,,2.3,0.16,28.0
2024/12/24 16:25:00,0.25,2.47,0.06,2.52,0.15,,,,2.52,0.15,27.5
2024/12/24 16:30:00,0.23,2.56,0.07,2.33,0.17,,,,2.33,0.17,27.5
2024/12/24 16:35:00,0.21,2.54,0.07,2.58,0.17,,,,2.58,0.17,27.0
2024/12/24 16:40:00,0.17,2.29,0.06,2.34,0.14,,,,2.34,0.14,27.0
2024/12/24 16:45:00,0.15,2.08,0.04,2.37,0.11,,,,2.37,0.11,27.0
2024/12/24 16:50:00,0.11,2.13,0.06,2.1,0.18,,,,2.1,0.18,26.5
2024/12/24 16:55:00,0.13,2.33,0.05,2.31,0.21,,,,2.31,0.21,26.5
2024/12/24 17:00:00,0.09,3.51,0.06,3.55,0.15,,,,3.55,0.15,26.0
2024/12/24 17:05:00,0.04,3.67,0.06,3.66,0.18,,,,3.66,0.18,26.0
2024/12/24 17:10:00,0.0,2.49,0.05,2.42,0.17,,,,2.42,0.17,25.5
2024/12/24 17:15:00,0.0,2.45,0.05,2.37,0.16,,,,2.37,0.16,25.0
2024/12/24 17:20:00,0.0,2.48,0.05,2.52,0.16,,,,2.52,0.16,25.0
2024/12/24 17:25:00,0.0,3.06,0.06,2.46,0.19,,,,2.46,0.19,25.0
2024/12/24 17:30:00,0.0,2.74,0.06,2.72,0.19,,,,2.72,0.19,25.0
2024/12/24 17:35:00,0.0,3.18,0.05,3.03,0.18,,,,3.03,0.18,24.5
2024/12/24 17:40:00,0.0,2.51,0.05,2.56,0.16,,,,2.56,0.16,24.0
2024/12/24 17:45:00,0.0,2.35,0.05,2.33,0.18,,,,2.33,0.18,24.0
2024/12/24 17:50:00,0.0,2.68,0.06,2.39,0.21,,,,2.39,0.21,23.5
2024/12/24 17:55:00,0.0,2.62,0.06,2.65,0.17,,,,2.65,0.17,23.5
2024/12/24 18:00:00,0.0,2.63,0.06,2.73,0.16,,,,2.73,0.16,23.0
2024/12/24 18:05:00,0.0,2.56,0.06,2.56,0.15,,,,2.56,0.15,23.0
2024/12/24 18:10:00,0.0,2.51,0.06,2.53,0.15,,,,2.53,0.15,23.0
2024/12/24 18:15:00,0.0,2.61,0.06,2.65,0.15,,,,2.65,0.15,22.5
2024/12/24 18:20:00,0.0,2.56,0.06,2.61,0.15,,,,2.61,0.15,22.0
2024/12/24 18:25:00,0.0,3.14,0.08,3.25,0.15,,,,3.25,0.15,22.0
2024/12/24 18:30:00,0.0,2.56,0.06,2.57,0.16,,,,2.57,0.16,22.0
2024/12/24 18:35:00,0.0,2.88,0.06,2.7,0.2,,,,2.7,0.2,21.5
2024/12/24 18:40:00,0.0,2.72,0.06,2.53,0.21,,,,2.53,0.21,21.0
2024/12/24 18:43:37,,,,,,Heavy rain,,,,,
2024/12/24 18:45:00,0.0,2.47,0.06,2.54,0.15,,,,2.54,0.15,21.0
2024/12/24 18:50:00,0.0,3.61,0.08,3.67,0.17,,,,3.67,0.17,21.0
2024/12/24 18:55:00,0.0,2.48,0.07,2.52,0.18,,,,2.52,0.18,20.5
2024/12/24 19:00:00,0.0,2.56,0.04,0.25,2.47,,,,0.25,2.47,20.0
2024/12/24 19:05:00,0.0,2.48,0.04,0.25,2.39,,,,0.25,2.39,20.0
2024/12/24 19:10:00,0.0,4.12,0.05,0.26,4.05,,,,0.26,4.05,20.0
2024/12/24 19:15:00,0.0,2.76,0.05,0.26,2.68,,,,0.26,2.68,20.0
2024/12/24 19:20:00,0.0,3.81,0.05,0.26,3.74,,,,0.26,3.74,20.0
2024/12/24 19:25:00,0.0,3.03,0.05,0.25,2.96,,,,0.25,2.96,20.0
2024/12/24 19:30:00,0.0,2.49,0.05,0.25,2.41,,,,0.25,2.41,20.0
2024/12/24 19:35:00,0.0,2.51,0.05,0.26,2.43,,,,0.26,2.43,20.0
2024/12/24 19:40:00,0.0,3.09,0.05,0.26,3.03,,,,0.26,3.03,20.0
2024/12/24 19:45:00,0.0,2.5,0.05,0.26,2.46,,,,0.26,2.46,20.0
2024/12/24 19:50:00,0.0,2.44,0.05,0.26,2.36,,,,0.26,2.36,20.0
2024/12/24 19:55:00,0.0,2.49,0.05,0.26,2.42,,,,0.26,2.42,20.0
2024/12/24 20:00:00,0.0,2.47,0.05,0.26,2.4,,,,0.26,2.4,20.0
2024/12/24 20:05:00,0.0,2.67,0.05,0.26,2.59,,,,0.26,2.59,20.0
2024/12/24 20:10:00,0.0,2.67,0.05,0.26,2.59,,,,0.26,2.59,20.0
2024/12/24 20:15:00,0.0,2.57,0.05,0.26,2.48,,,,0.26,2.48,20.0
2024/12/24 20:20:00,0.0,2.55,0.05,0.26,2.46,,,,0.26,2.46,20.0
2024/12/24 20:25:00,0.0,2.48,0.05,0.26,2.41,,,,0.26,2.41,20.0
2024/12/24 20:30:00,0.0,2.45,0.05,0.26,2.43,,,,0.26,2.43,20.0
2024/12/24 20:35:00,0.0,2.59,0.05,0.26,2.51,,,,0.26,2.51,20.0
2024/12/24 20:40:00,0.0,2.65,0.05,0.26,2.58,,,,0.26,2.58,20.0
2024/12/24 20:45:00,0.0,2.54,0.05,0.26,2.45,,,,0.26,2.45,20.0
2024/12/24 20:50:00,0.0,3.12,0.06,0.26,3.06,,,,0.26,3.06,20.0
2024/12/24 20:55:00,0.0,2.59,0.06,0.26,2.5,,,,0.26,2.5,20.0
2024/12/24 21:00:00,0.0,2.7,0.05,0.26,2.63,,,,0.26,2.63,20.0
2024/12/24 21:05:00,0.0,4.32,0.07,0.25,4.21,,,,0.25,4.21,20.0
